PMID	title	date	location	doi
31141512	Lessening of porcine epidemic diarrhoea virus susceptibility in piglets afterediting of the CMP-N-glycolylneuraminic acid hydroxylase gene with CRISPR/Cas9 tonullify N-glycolylneuraminic acid expression.	2019	United States	10.1371/journal.pone.0217236
31139937	Epidemiology of respiratory viruses in Saudi Arabia: toward a complete picture.	2019 Aug	Austria	10.1007/s00705-019-04300-2
31138817	Structure of the SARS-CoV nsp12 polymerase bound to nsp7 and nsp8 co-factors.	2019 May 28	England	10.1038/s41467-019-10280-3
31135389	Controversy around airborne versus droplet transmission of respiratory viruses:implication for infection prevention.	2019 May 22	United States	10.1097/QCO.0000000000000563
31134585	Aminopeptidase N Knockout Pigs Are Not Resistant to Porcine Epidemic DiarrheaVirus Infection.	2019 Oct	China	10.1007/s12250-019-00127-y
31133031	Coronavirus envelope protein: current knowledge.	2019 May 27	England	10.1186/s12985-019-1182-0
31131400	Delicate structural coordination of the Severe Acute Respiratory Syndromecoronavirus Nsp13 upon ATP hydrolysis.	2019 Jul 9	England	10.1093/nar/gkz409
31130122	[Investigation of viral respiratory tract infection agents by multiplex PCRmethod in autopsy cases: A five-year study].	2019 Apr	Turkey	10.5578/mb.67960
31130102	Single intranasal immunization with chimpanzee adenovirus-based vaccine inducessustained and protective immunity against MERS-CoV infection.	2019	United States	10.1080/22221751.2019.1620083
31129785	Porcine deltacoronavirus nucleocapsid protein antagonizes IFN-beta production byimpairing dsRNA and PACT binding to RIG-I.	2019 Aug	United States	10.1007/s11262-019-01673-z
31128983	Middle East respiratory syndrome coronavirus in the last two years: Health careworkers still at risk.	2019 Oct	United States	10.1016/j.ajic.2019.04.007
31128495	Recombinant vesicular stomatitis virus expressing the spike protein of genotype2b porcine epidemic diarrhea virus: A platform for vaccine development againstemerging epidemic isolates.	2019 Jul	United States	10.1016/j.virol.2019.05.009
31126693	Human beta-defensin 2 is involved in CCR2-mediated Nod2 signal transduction,leading to activation of the innate immune response in macrophages.	2019 Jul	Netherlands	10.1016/j.imbio.2019.05.004
31125806	Nucleoside analogues for the treatment of coronavirus infections.	2019 Apr	Netherlands	10.1016/j.coviro.2019.04.002
31119984	Bactrian camels shed large quantities of Middle East respiratory syndromecoronavirus (MERS-CoV) after experimental infection().	2019	United States	10.1080/22221751.2019.1618687
31119115	Middle East respiratory syndrome coronavirus (MERS-CoV): A review.	2019 Mar	Romania	10.18683/germs.2019.1155
31118255	Engineering a Live Attenuated Porcine Epidemic Diarrhea Virus Vaccine Candidatevia Inactivation of the Viral 2'-O-Methyltransferase and the Endocytosis Signalof the Spike Protein.	2019 Aug 1	United States	10.1128/JVI.00406-19
31118119	The Role of Stress Granules and the Nonsense-mediated mRNA Decay Pathway inAntiviral Defence.	2019 May 29	Switzerland	10.2533/chimia.2019.374
31118053	Characterization of antiviral T cell responses during primary and secondarychallenge of laboratory cats with feline infectious peritonitis virus (FIPV).	2019 May 22	England	10.1186/s12917-019-1909-6
31118011	Longitudinal study of humoral immunity to bovine coronavirus, virus shedding, andtreatment for bovine respiratory disease in pre-weaned beef calves.	2019 May 22	England	10.1186/s12917-019-1887-8
31113572	Clinical presentation, diagnostic findings, and outcome of adult horses withequine coronavirus infection at a veterinary teaching hospital: 33 cases(2012-2018).	2019 Jun	England	10.1016/j.tvjl.2019.05.001
31110623	Middle East Respiratory Syndrome Coronavirus (MERS-CoV) in Oman: CurrentSituation and Going Forward.	2019 May	Oman	10.5001/omj.2019.36
31109068	Characteristics of the Life Cycle of Porcine Deltacoronavirus (PDCoV) In Vitro:Replication Kinetics, Cellular Ultrastructure and Virion Morphology, and Evidenceof Inducing Autophagy.	2019 May 18	Switzerland	10.3390/v11050455
31106678	The Causes of Canine Myocarditis and Myocardial Fibrosis Are Elusive by TargetedMolecular Testing: Retrospective Analysis and Literature Review.	2019 Sep	United States	10.1177/0300985819839241
31102656	The effects of past SARS experience and proximity on declines in numbers oftravelers to the Republic of Korea during the 2015 MERS outbreak: A retrospectivestudy.	2019 Jul - Aug	Netherlands	10.1016/j.tmaid.2019.05.009
31099550	Novel Gold Nanorod-Based HR1 Peptide Inhibitor for Middle East RespiratorySyndrome Coronavirus.	2019 Jun 5	United States	10.1021/acsami.9b04240
31097871	Molecular characterization of a Korean porcine epidemic diarrhea virus strainNB1.	2019 Apr	Canada	
31095648	The coronavirus macrodomain is required to prevent PARP-mediated inhibition ofvirus replication and enhancement of IFN expression.	2019 May	United States	10.1371/journal.ppat.1007756
31095201	[Indirect immunofluorescence technique versus polymerase chain reaction for thediagnosis of respiratory viruses in children admitted to a hospital in theMetropolitan Region].	2019 Feb	Chile	10.4067/S0716-10182019000100026
31094626	Effect of cat litters on feline coronavirus infection of cell culture and cats.	2019 May 16	England	10.1177/1098612X19848167
31092569	Porcine Reproductive and Respiratory Syndrome Virus nsp11 Antagonizes Type IInterferon Signaling by Targeting IRF9.	2019 Aug 1	United States	10.1128/JVI.00623-19
31090444	Investigation of suspected Newcastle disease (ND) outbreaks in Egypt uncovers ahigh virus velogenic ND virus burden in small-scale holdings and the presence ofmultiple pathogens.	2019 Oct	England	10.1080/03079457.2019.1612852
31089478	Middle East Respiratory Syndrome Coronavirus (MERS-CoV): Infection, ImmunologicalResponse, and Vaccine Development.	2019	Egypt	10.1155/2019/6491738
31089148	Comparative Analysis of Eleven Healthcare-Associated Outbreaks of Middle EastRespiratory Syndrome Coronavirus (Mers-Cov) from 2015 to 2017.	2019 May 14	England	10.1038/s41598-019-43586-9
31084356	Spotlight on avian pathology: infectious bronchitis virus.	2019 Oct	England	10.1080/03079457.2019.1617400
31082732	The ER stress sensor IRE1 and MAP kinase ERK modulate autophagy induction incells infected with coronavirus infectious bronchitis virus.	2019 Jul	United States	10.1016/j.virol.2019.05.002
31082454	Pathogenicity of a GI-22 genotype infectious bronchitis virus isolated in Chinaand protection against it afforded by GI-19 vaccine.	2019 Jul 2	Netherlands	10.1016/j.virusres.2019.05.006
31081548	The spectrum of viral pathogens in children with severe acute lower respiratorytract infection: A 3-year prospective study in the pediatric intensive care unit.	2019 Sep	United States	10.1002/jmv.25502
31081422	High mortality from viral pneumonia in patients with cancer.	2019 Jul	England	10.1080/23744235.2019.1592217
31078932	Structural basis for catalysis and substrate specificity of a 3C-like cysteineprotease from a mosquito mesonivirus.	2019 Jul	United States	10.1016/j.virol.2019.05.001
31078931	S gene and 5a accessory gene are responsible for the attenuation of virulentinfectious bronchitis coronavirus.	2019 Jul	United States	10.1016/j.virol.2019.04.014
31077561	Prevalence of a novel bovine coronavirus strain with a recombinanthemagglutinin/esterase gene in dairy calves in China.	2019 Sep	Germany	10.1111/tbed.13228
31077252	Simultaneous detection and differentiation of canine parvovirus and felineparvovirus by high resolution melting analysis.	2019 May 10	England	10.1186/s12917-019-1898-5
31076983	Complete genome analysis of a SARS-like bat coronavirus identified in theRepublic of Korea.	2019 Aug	United States	10.1007/s11262-019-01668-w
31073993	Synthesis and anti-coronavirus activity of a series of1-thia-4-azaspiro[4.5]decan-3-one derivatives.	2019 Jun	Germany	10.1002/ardp.201800330
31072653	Evaluation of the sick returned traveler.	2019 May	United States	10.1053/j.semdp.2019.04.014
31067830	Novel Bat Alphacoronaviruses in Southern China Support Chinese Horseshoe Bats asan Important Reservoir for Potential Novel Coronaviruses.	2019 May 7	Switzerland	10.3390/v11050423
31064083	A Novel Immunochromatographic Strip for Antigen Detection of Avian InfectiousBronchitis Virus.	2019 May 6	Switzerland	10.3390/ijms20092216
31063092	Extension of the known distribution of a novel clade C betacoronavirus in awildlife host.	2019 Jan	England	10.1017/S0950268819000207
31062580	Development of Label-Free Colorimetric Assay for MERS-CoV Using GoldNanoparticles.	2019 May 24	United States	10.1021/acssensors.9b00175
31061009	Perceptions of postoutbreak management by management and healthcare workers of aMiddle East respiratory syndrome outbreak in a tertiary care hospital: aqualitative study.	2019 May 5	England	10.1136/bmjopen-2017-017476
31056437	MERS-CoV infection among healthcare workers and risk factors for death:Retrospective analysis of all laboratory-confirmed cases reported to WHO from2012 to 2 June 2018.	2019 May 2	England	10.1016/j.jiph.2019.04.011
31055885	Molecular characteristics and pathogenic assessment of porcine epidemic diarrhoeavirus isolates from the 2018 endemic outbreaks on Jeju Island, South Korea.	2019 Sep	Germany	10.1111/tbed.13219
31054790	Emerging respiratory infections: The infectious disease pathology of SARS, MERS,pandemic influenza, and Legionella.	2019 May	United States	10.1053/j.semdp.2019.04.006
31050610	Influenza virus RNA recovered from droplets and droplet nuclei emitted by adultsin an acute care setting.	2019 May	England	10.1080/15459624.2019.1591626
31048107	Differential recognition of peptides within feline coronavirus polyprotein 1 abby sera from healthy cats and cats with feline infectious peritonitis.	2019 Apr 15	United States	10.1016/j.virol.2019.04.003
31043525	Attenuation of Infectious Bronchitis Virus in Eggs Results in Different Patternsof Genomic Variation across Multiple Replicates.	2019 Jul 15	United States	10.1128/JVI.00492-19
31034780	Severe acute respiratory syndrome coronavirus ORF3a protein activates the NLRP3inflammasome by promoting TRAF3-dependent ubiquitination of ASC.	2019 Aug	United States	10.1096/fj.201802418R
31034708	Interaction of coronavirus nucleocapsid protein with the 5'- and 3'-ends of thecoronavirus genome is involved in genome circularization and negative-strand RNAsynthesis.	2019 Aug	England	10.1111/febs.14863
31030832	Porcine epidemic diarrhea virus infections induce apoptosis in Vero cells via areactive oxygen species (ROS)/p53, but not p38 MAPK and SAPK/JNK signallingpathways.	2019 May	Netherlands	10.1016/j.vetmic.2019.03.028
31029162	UBXN1 interacts with the S1 protein of transmissible gastroenteritis coronavirusand plays a role in viral replication.	2019 Apr 27	England	10.1186/s13567-019-0648-9
31029095	Current epidemiological status of Middle East respiratory syndrome coronavirus inthe world from 1.1.2017 to 17.1.2018: a cross-sectional study.	2019 Apr 27	England	10.1186/s12879-019-3987-2
31026494	Transcriptomic analysis of small intestinal mucosa from porcine epidemic diarrheavirus infected piglets.	2019 Jul	England	10.1016/j.micpath.2019.04.033
31025076	A TaqMan-probe-based multiplex real-time RT-qPCR for simultaneous detection ofporcine enteric coronaviruses.	2019 Jun	Germany	10.1007/s00253-019-09835-7
31024747	Immunogenicity of Different Forms of Middle East Respiratory Syndrome SGlycoprotein.	2019 Jan-Mar	Russia (Federation)	
31022948	Lack of Middle East Respiratory Syndrome Coronavirus Transmission in Rabbits.	2019 Apr 24	Switzerland	10.3390/v11040381
31022925	Characterization of a New Member of Alphacoronavirus with Unique Genomic Featuresin Rhinolophus Bats.	2019 Apr 24	Switzerland	10.3390/v11040379
31022218	Canine infectious respiratory disease: New insights into the etiology andepidemiology of associated pathogens.	2019	United States	10.1371/journal.pone.0215817
31020540	Protection conferred by a vaccine derived from an inactivated Egyptian variant ofinfectious bronchitis virus: a challenge experiment.	2019 Sep	United States	10.1007/s11250-019-01898-y
31019150	Pathogenesis of oral type I feline infectious peritonitis virus (FIPV) infection:Antibody-dependent enhancement infection of cats with type I FIPV via the oralroute.	2019 Jun 21	Japan	10.1292/jvms.18-0702
31017663	Viruses associated with acute respiratory infection in a community-based cohortof healthy New Zealand children.	2019 Apr 24	United States	10.1002/jmv.25493
31013648	Factors Influencing the Response to Infectious Diseases: Focusing on the Case ofSARS and MERS in South Korea.	2019 Apr 22	Switzerland	10.3390/ijerph16081432
31011617	Qatar experience on One Health approach for middle-east respiratory syndromecoronavirus, 2012-2017: A viewpoint.	2019 Jun	Netherlands	10.1016/j.onehlt.2019.100090
31006635	Diagnostic delays in Middle East respiratory syndrome coronavirus patients andhealth systems.	2019 Nov - Dec	England	10.1016/j.jiph.2019.04.002
31002068	Risk Factors for MERS-CoV Seropositivity among Animal Market and SlaughterhouseWorkers, Abu Dhabi, United Arab Emirates, 2014-2017.	2019 May	United States	10.3201/eid2505.181728
30999711	Discovery and Characterization of Novel Bat Coronavirus Lineages from Kazakhstan.	2019 Apr 17	Switzerland	10.3390/v11040356
30992015	Expression profile analysis of 5-day-old neonatal piglets infected with porcineDeltacoronavirus.	2019 Apr 16	England	10.1186/s12917-019-1848-2
30991905	Development of a Model of Porcine Epidemic Diarrhea in Microminipigs.	2019 Sep	United States	10.1177/0300985819839236
30989115	A pan-coronavirus fusion inhibitor targeting the HR1 domain of human coronavirusspike.	2019 Apr	United States	10.1126/sciadv.aav4580
30987635	Visual detection of porcine epidemic diarrhea virus using a novel reversetranscription polymerase spiral reaction method.	2019 Apr 15	England	10.1186/s12917-019-1851-7
30985968	Emerging respiratory infections threatening public health in the Asia-Pacificregion: A position paper of the Asian Pacific Society of Respirology.	2019 Jun	Australia	10.1111/resp.13558
30984654	Knowledge and practices of primary health care physicians regarding updatedguidelines of MERS-CoV infection in Abha city.	2019 Feb	India	10.4103/jfmpc.jfmpc_336_18
30984127	Recent Aspects on the Pathogenesis Mechanism, Animal Models and Novel TherapeuticInterventions for Middle East Respiratory Syndrome Coronavirus Infections.	2019	Switzerland	10.3389/fmicb.2019.00569
30982320	Effect of Fc Fusion on Folding and Immunogenicity of Middle East RespiratorySyndrome Coronavirus Spike Protein.	2019 May 28	Korea (South)	10.4014/jmb.1903.03043
30979679	Main factors influencing recovery in MERS Co-V patients using machine learning.	2019 Sep - Oct	England	10.1016/j.jiph.2019.03.020
30976418	Clinical characteristics and outcomes of patients with severe acute respiratoryinfections (SARI): results from the Egyptian surveillance study 2010-2014.	2019	Italy	10.1186/s40248-019-0174-7
30976080	Genome Organization of Canada Goose Coronavirus, A Novel Species Identified in aMass Die-off of Canada Geese.	2019 Apr 11	England	10.1038/s41598-019-42355-y
30974127	Advances in respiratory virus therapeutics - A meeting report from the 6th isirvAntiviral Group conference.	2019 Jul	Netherlands	10.1016/j.antiviral.2019.04.006
30973929	Synthetic surfactin analogues have improved anti-PEDV properties.	2019	United States	10.1371/journal.pone.0215227
30973083	Surveillance for Avibacterium paragallinarum in autopsy cases of birds from smallchicken flocks using a real-time PCR assay.	2019 May	United States	10.1177/1040638719844297
30971240	Analysis of long non-coding RNAs in neonatal piglets at different stages ofporcine deltacoronavirus infection.	2019 Apr 11	England	10.1186/s12917-019-1862-4
30969980	A viral metagenomic survey identifies known and novel mammalian viruses in batsfrom Saudi Arabia.	2019	United States	10.1371/journal.pone.0214227
30969152	Economic Impact of the 2015 MERS Outbreak on the Republic of Korea'sTourism-Related Industries.	2019 Mar/Apr	United States	10.1089/hs.2018.0115
30965063	Identification of a novel linear B-cell epitope within the collagenase equivalentdomain of porcine epidemic diarrhea virus spike glycoprotein.	2019 Jun	Netherlands	10.1016/j.virusres.2019.04.003
30964454	Epidemiological study of Middle East respiratory syndrome coronavirus infectionin dromedary camels in Saudi Arabia, April-May 2015.	2018 Dec	France	10.20506/rst.37.3.2901
30961704	Construction of Lentivirus-Based Reference Material for RT-PCR Detection ofMiddle East Respiratory Syndrome Coronavirus and Its Application in ExternalQuality Assessment.	2019 Sep 1	United States	10.1166/jnn.2019.16591
30959796	Canine Respiratory Coronavirus, Bovine Coronavirus, and Human Coronavirus OC43:Receptors and Attachment Factors.	2019 Apr 5	Switzerland	10.3390/v11040328
30955800	Cholesterol 25-hydroxylase negatively regulates porcine intestinal coronavirusreplication by the production of 25-hydroxycholesterol.	2019 Apr	Netherlands	10.1016/j.vetmic.2019.03.004
30955799	Assessment of the safety and efficacy of an attenuated live vaccine based onhighly virulent genotype 2b porcine epidemic diarrhea virus in nursing piglets.	2019 Apr	Netherlands	10.1016/j.vetmic.2019.03.009
30952879	Inevitable isolation and the change of stress markers in hemodialysis patientsduring the 2015 MERS-CoV outbreak in Korea.	2019 Apr 5	England	10.1038/s41598-019-41964-x
30951787	A multiplex RT-PCR assay for rapid and simultaneous detection of four RNA virusesin swine.	2019 Jul	Netherlands	10.1016/j.jviromet.2019.04.001
30949525	High Prevalence of Viral Infections Among Hospitalized Pneumonia Patients inEquatorial Sarawak, Malaysia.	2019 Mar	United States	10.1093/ofid/ofz074
30944524	Evolutionary relationship analysis of Middle East respiratory syndromecoronavirus 4a and 4b protein coding sequences.	2019 Mar	Korea (South)	10.4142/jvs.2019.20.e1
30944180	Arterivirus nsp4 Antagonizes Interferon Beta Production by ProteolyticallyCleaving NEMO at Multiple Sites.	2019 Jun 15	United States	10.1128/JVI.00385-19
30943371	SARS coronavirus protein nsp1 disrupts localization of Nup93 from the nuclearpore complex.	2019 Dec	Canada	10.1139/bcb-2018-0394
30941894	First report and phylogenetic analysis of porcine deltacoronavirus in Mexico.	2019 Jul	Germany	10.1111/tbed.13193
30940566	Identification and design of novel small molecule inhibitors against MERS-CoVpapain-like protease via high-throughput screening and molecular modeling.	2019 May 15	England	10.1016/j.bmc.2019.03.050
30940462	Respiratory Virus Infections of the Stem Cell Transplant Recipient and theHematologic Malignancy Patient.	2019 Jun	United States	10.1016/j.idc.2019.02.004
30938227	Towards a solution to MERS: protective human monoclonal antibodies targetingdifferent domains and functions of the MERS-coronavirus spike glycoprotein.	2019	United States	10.1080/22221751.2019.1597644
30935509	Prevalence, phylogenetic and evolutionary analysis of porcine deltacoronavirus inHenan province, China.	2019 May 1	Netherlands	10.1016/j.prevetmed.2019.02.017
30935078	The N-Terminal Domain of Spike Protein Is Not the Enteric Tropism Determinant forTransmissible Gastroenteritis Virus in Piglets.	2019 Mar 30	Switzerland	10.3390/v11040313
30932810	First detection of bovine coronavirus in Yak (Bos grunniens) and a bovinecoronavirus genome with a recombinant HE gene.	2019 May	England	10.1099/jgv.0.001254
30929995	"Migrating a lab-developed MERS-CoV real-time PCR to 3 ""Sample to Result"" systems:experiences on optimization and validation."	2019 Aug	United States	10.1016/j.diagmicrobio.2019.02.006
30929566	3-Trifluoromethylpyrazolones derived nucleosides: Synthesis and antiviralevaluation.	2019	United States	10.1080/15257770.2019.1591445
30925168	Bayesian inference of transmission chains using timing of symptoms, pathogengenomes and contact data.	2019 Mar	United States	10.1371/journal.pcbi.1006930
30918076	Analysis of Coronavirus Temperature-Sensitive Mutants Reveals an Interplaybetween the Macrodomain and Papain-Like Protease Impacting Replication andPathogenesis.	2019 Jun 15	United States	10.1128/JVI.02140-18
30918074	High-Throughput Screening and Identification of Potent Broad-Spectrum Inhibitorsof Coronaviruses.	2019 Jun 15	United States	10.1128/JVI.00023-19
30918070	Identification and Characterization of a Human Coronavirus 229E NonstructuralProtein 8-Associated RNA 3'-Terminal Adenylyltransferase Activity.	2019 Jun 15	United States	10.1128/JVI.00291-19
30915222	Guillain-Barre syndrome with unilateral peripheral facial and bulbar palsy in achild: A case report.	2019	England	10.1177/2050313X19838750
30914508	Antagonism of dsRNA-Induced Innate Immune Pathways by NS4a and NS4b AccessoryProteins during MERS Coronavirus Infection.	2019 Mar 26	United States	10.1128/mBio.00319-19
30911758	A Highly Immunogenic, Protective, and Safe Adenovirus-Based Vaccine ExpressingMiddle East Respiratory Syndrome Coronavirus S1-CD40L Fusion Protein in aTransgenic Human Dipeptidyl Peptidase 4 Mouse Model.	2019 Oct 8	United States	10.1093/infdis/jiz137
30906787	Comparative Serological Study for the Prevalence of Anti-MERS CoronavirusAntibodies in High- and Low-Risk Groups in Qatar.	2019	Egypt	10.1155/2019/1386740
30905822	Significant inhibition of re-emerged and emerging swine enteric coronavirus invitro using the multiple shRNA expression vector.	2019 Jun	Netherlands	10.1016/j.antiviral.2019.03.010
30905773	Isolation and identification of a variant subtype G 2b porcine epidemic diarrheavirus and S gene sequence characteristic.	2019 Jul	Netherlands	10.1016/j.meegid.2019.03.015
30903596	Glass Wool Concentration Optimization for the Detection of Enveloped andNon-enveloped Waterborne Viruses.	2019 Jun	United States	10.1007/s12560-019-09378-0
30902814	Glycosylation of the viral attachment protein of avian coronavirus is essentialfor host cell and receptor binding.	2019 May 10	United States	10.1074/jbc.RA119.007532
30900977	Sequential Emergence and Wide Spread of Neutralization Escape Middle EastRespiratory Syndrome Coronavirus Mutants, South Korea, 2015.	2019 Jun	United States	10.3201/eid2506.181722
30900940	Preliminary investigation on feline coronavirus presence in the reproductivetract of the tom cat as a potential route of viral transmission.	2020 Feb	England	10.1177/1098612X19837114
30900750	Incidence and seasonality of respiratory viruses causing acute respiratoryinfections in the Northern United Arab Emirates.	2019 Aug	United States	10.1002/jmv.25464
30898086	The perceived effectiveness of MERS-CoV educational programs and knowledgetransfer among primary healthcare workers: a cross-sectional survey.	2019 Mar 21	England	10.1186/s12879-019-3898-2
30897856	A Single V672F Substitution in the Spike Protein of Field-Isolated PEDV PromotesCell(-)Cell Fusion and Replication in VeroE6 Cells.	2019 Mar 20	Switzerland	10.3390/v11030282
30893947	Host Determinants of MERS-CoV Transmission and Pathogenesis.	2019 Mar 19	Switzerland	10.3390/v11030280
30891557	The battle against SARS and MERS coronaviruses: Reservoirs and Animal Models.	2018 Jun	United States	10.1002/ame2.12017
30884185	Noninvasive ventilation in critically ill patients with the Middle Eastrespiratory syndrome.	2019 Jul	England	10.1111/irv.12635
30882796	Production of Pseudotyped Particles to Study Highly Pathogenic Coronaviruses in aBiosafety Level 2 Setting.	2019 Mar 1	United States	10.3791/59010
30882305	Middle East Respiratory Syndrome Coronavirus Infection Dynamics and AntibodyResponses among Clinically Diverse Patients, Saudi Arabia.	2019 Apr	United States	10.3201/eid2504.181595
30879317	Identification and characterization of a novel linear epitope in the spikeprotein of the porcine epidemic diarrhea virus.	2019	Slovakia	10.4149/av_2019_111
30878524	A complete protocol for whole-genome sequencing of virus from clinical samples:Application to coronavirus OC43.	2019 May	United States	10.1016/j.virol.2019.03.006
30878079	Fulminant Tritrichomonas foetus 'feline genotype' infection in a 3-month oldkitten associated with viral co-infection.	2019 Mar	Netherlands	10.1016/j.vetpar.2018.12.007
30877663	Divergent coronaviruses detected in wild birds in Brazil, including a centralpark in Sao Paulo.	2019 Apr	Brazil	10.1007/s42770-019-00065-7
30877355	Generation, identification, and functional analysis of monoclonal antibodiesagainst porcine epidemic diarrhea virus nucleocapsid.	2019 May	Germany	10.1007/s00253-019-09702-5
30873724	Respiratory viruses identified in western Canadian beef cattle by metagenomicsequencing and their association with bovine respiratory disease.	2019 May	Germany	10.1111/tbed.13172
30873421	Porcine Hemagglutinating Encephalomyelitis Virus: A Review.	2019	Switzerland	10.3389/fvets.2019.00053
30872071	Clinical predictors of mortality of Middle East Respiratory Syndrome Coronavirus(MERS-CoV) infection: A cohort study.	2019 May - Jun	Netherlands	10.1016/j.tmaid.2019.03.004
30871190	Construction and Immunogenicity of Novel Chimeric Virus-Like Particles BearingAntigens of Infectious Bronchitis Virus and Newcastle Disease Virus.	2019 Mar 13	Switzerland	10.3390/v11030254
30869000	Global status of Middle East respiratory syndrome coronavirus in dromedarycamels: a systematic review.	2019 Jan	England	10.1017/S095026881800345X
30867350	Memory immune responses and protection of chickens against a nephropathogenicinfectious bronchitis virus strain by combining live heterologous and inactivatedhomologous vaccines.	2019 Apr 27	Japan	10.1292/jvms.18-0065
30867325	Evaluation of the Serologic Cross-Reactivity between TransmissibleGastroenteritis Coronavirus and Porcine Respiratory Coronavirus Using CommercialBlocking Enzyme-Linked Immunosorbent Assay Kits.	2019 Mar 13	United States	10.1128/mSphere.00017-19
30867314	The Infectious Bronchitis Coronavirus Envelope Protein Alters Golgi pH To Protectthe Spike Protein and Promote the Release of Infectious Virus.	2019 Jun 1	United States	10.1128/JVI.00015-19
30866764	Middle East respiratory syndrome coronavirus infection in non-camelid domesticmammals.	2019	United States	10.1080/22221751.2018.1560235
30863824	First Complete Genome Sequence of a Feline Alphacoronavirus 1 Strain from Brazil.	2019 Mar	United States	10.1128/MRA.01535-18
30861289	Endemic infection can shape exposure to novel pathogens: Pathogen co-occurrencenetworks in the Serengeti lions.	2019 Jun	England	10.1111/ele.13250
30860018	Gamma Irradiation as an Effective Method for Inactivation of Emerging ViralPathogens.	2019 May	United States	10.4269/ajtmh.18-0937
30859476	Biological characterization and pathogenicity of a newly isolated Chinese highlyvirulent genotype GIIa porcine epidemic diarrhea virus strain.	2019 May	Austria	10.1007/s00705-019-04167-3
30858034	Acquisition of respiratory viruses and presence of respiratory symptoms in Frenchpilgrims during the 2016 Hajj: A prospective cohort study.	2019 Jul - Aug	Netherlands	10.1016/j.tmaid.2019.03.003
30855219	Construction of a Recombinant Lactococcus lactis Strain Expressing a VariantPorcine Epidemic Diarrhea Virus S1 Gene and Its Immunogenicity Analysis in Mice.	2019 Apr	United States	10.1089/vim.2018.0108
30854373	PEDV and PDCoV Pathogenesis: The Interplay Between Host Innate Immune Responsesand Porcine Enteric Coronaviruses.	2019	Switzerland	10.3389/fvets.2019.00034
30852271	N-Linked glycosylation of the membrane protein ectodomain regulates infectiousbronchitis virus-induced ER stress response, apoptosis and pathogenesis.	2019 May	United States	10.1016/j.virol.2019.02.017
30850666	Decline of transmissible gastroenteritis virus and its complex evolutionaryrelationship with porcine respiratory coronavirus in the United States.	2019 Mar 8	England	10.1038/s41598-019-40564-z
30850426	Frequency of molecular detection of equine coronavirus in faeces and nasalsecretions in 277 horses with acute onset of fever.	2019 Mar 23	England	10.1136/vr.104919
30849413	PEDV nsp16 negatively regulates innate immunity to promote viral proliferation.	2019 May	Netherlands	10.1016/j.virusres.2019.03.005
30849247	Broad-spectrum coronavirus antiviral drug discovery.	2019 Apr	England	10.1080/17460441.2019.1581171
30849176	The Etiological Role of Common Respiratory Viruses in Acute RespiratoryInfections in Older Adults: A Systematic Review and Meta-analysis.	2019 Mar 8	United States	10.1093/infdis/jiy662
30847572	An electrochemical immunosensor for the corona virus associated with the MiddleEast respiratory syndrome using an array of gold nanoparticle-modified carbonelectrodes.	2019 Mar 7	Austria	10.1007/s00604-019-3345-5
30844511	Molecular epidemiology, evolution and phylogeny of SARS coronavirus.	2019 Jul	Netherlands	10.1016/j.meegid.2019.03.001
30842318	Guinea Fowl Coronavirus Diversity Has Phenotypic Consequences for Glycan andTissue Binding.	2019 May 15	United States	10.1128/JVI.00067-19
30840701	Growth enhancement of porcine epidemic diarrhea virus (PEDV) in Vero E6 cellsexpressing PEDV nucleocapsid protein.	2019	United States	10.1371/journal.pone.0212632
30840679	Phylogeographic investigation of 2014 porcine epidemic diarrhea virus (PEDV)transmission in Taiwan.	2019	United States	10.1371/journal.pone.0213153
30840626	Pneumonia severity index in viral community acquired pneumonia in adults.	2019	United States	10.1371/journal.pone.0210102
30833083	The crystal structure of main protease from mouse hepatitis virus A59 in complexwith an inhibitor.	2019 Apr 16	United States	10.1016/j.bbrc.2019.02.105
30832356	Efficacy of an Adjuvanted Middle East Respiratory Syndrome Coronavirus SpikeProtein Vaccine in Dromedary Camels and Alpacas.	2019 Mar 2	Switzerland	10.3390/v11030212
30832341	Bat Coronaviruses in China.	2019 Mar 2	Switzerland	10.3390/v11030210
30830947	Multiplex PCR methods for detection of several viruses associated with caninerespiratory and enteric diseases.	2019	United States	10.1371/journal.pone.0213295
30830861	Anti-spike IgG causes severe acute lung injury by skewing macrophage responsesduring acute SARS-CoV infection.	2019 Feb 21	United States	10.1172/jci.insight.123158
30828040	Repeated avian infectious bronchitis virus infections within a single chickenfarm.	2019 Apr 27	Japan	10.1292/jvms.18-0722
30827401	Evaluation and comparison of immunogenicity and cross-protective efficacy of twoinactivated cell culture-derived GIIa- and GIIb-genotype porcine epidemicdiarrhea virus vaccines in suckling piglets.	2019 Mar	Netherlands	10.1016/j.vetmic.2019.02.018
30827386	Novel genotype of infectious bronchitis virus isolated in China.	2019 Mar	Netherlands	10.1016/j.vetmic.2019.01.020
30827377	Chicken anaemia virus enhances and prolongs subsequent avian influenza (H9N2) andinfectious bronchitis viral infections.	2019 Mar	Netherlands	10.1016/j.vetmic.2019.01.024
30826285	Early respiratory viral infections in infants with cystic fibrosis.	2019 Nov	Netherlands	10.1016/j.jcf.2019.02.004
30824541	A proline insertion-deletion in the spike glycoprotein fusion peptide of mousehepatitis virus strongly alters neuropathology.	2019 May 17	United States	10.1074/jbc.RA118.004418
